447.49,481.75,466.74,451.77,459.37,464.29,471.59,467.51,466.32,461.64,443.73,468.58,464.45,466.79,477.18,457.36,476.28,463.57,443.36,460.97,465.99,466.35,467.32,456.64
471.31,469.99,468.47,478.75,474.97,480.13,468.27,476.3,481.12,481.93,472.42,473.92,463.93,481.39,472.19,498.07,467.41,496.07,490.2,475.52,478.19,479.77,500.99,482.85
464.65,498.49,495.72,489.64,494.98,489.06,497.61,472.99,478.51,486.96,496.7,495.66,501.12,498.99,489.82,472.5,484.31,470.11,494.82,504.49,474.26,470.15,490.08,493.25
501.89,482.06,513.51,493.47,518.36,507.14,496.93,523.32,499.61,488.92,500.94,502.93,477.99,488.49,516.15,482.74,505.97,489.37,473.33,505.85,515.45,496.48,484.63,496.4
520.06,504.78,515.43,507.38,514.58,505.59,532.15,512,514.09,513,505.76,499.34,503.17,492.21,504.97,502.4,509.76,508.03,513.18,512.21,507.01,510.33,522.45,502.25
505.08,515.14,513.99,525.42,520.02,514.56,499.81,511.11,513.98,527.76,527.72,510.16,540.34,521.03,526.13,513.02,527.59,499.92,491.54,526.14,520.14,515.79,519.68,502.55
521.32,534.55,514.01,516.83,545.49,519.37,523.2,531.22,527.94,528.71,524.1,532.72,522.59,533.47,503.9,523.25,523.94,539.45,526.49,525.16,534.19,514.42,533.52,524.76
517.63,526.74,507.3,534.42,525.89,530.99,526.7,534.05,540.98,525.32,511.72,534.16,529.69,510.7,521.25,520.43,535.83,524.45,533.12,526.01,526.72,534.96,528.54,529.43
541.53,533.5,542.05,517.16,531.98,528.21,526.73,539.46,552.23,528.86,513.2,528.05,544.55,534.36,519.24,500.16,552.06,525.94,533.6,514.9,513.48,535.18,536.9,519.62
511.2,519.28,533.9,530.39,535.38,505.61,539.4,529.28,535.27,548.94,516.7,526.66,530.09,532.18,542.34,524.85,532.85,527.15,520.53,524.43,539.56,546.85,533.94,532.22
538.29,538.32,532.65,523.64,537.31,535.18,523.47,520.06,518.44,535.06,524.54,512.2,546.03,527.41,535.1,533.69,537.15,526.35,531.12,526.21,546.11,519.33,526.33,522.65
533.1,520.57,538.49,537.05,521.07,534.96,514.75,531.92,528.69,548.83,540.4,517.19,537.8,544.84,526.98,523.94,543.32,526.87,531.13,537.15,524.36,529.22,523.18,531.79
515.61,542.71,554.86,515.54,528.89,543.96,551.96,549.05,554.34,543.43,538.65,524.45,531.61,541.57,538.49,529.92,516.28,532.27,552.75,525.43,566.13,521.94,538.48,530.27
521.98,548.82,520.69,531.87,513.42,531.74,515,548.48,541.08,531.05,521.78,534.3,525.39,546.13,525.19,545.99,534.81,531.08,528.32,514.57,535.73,528.44,535.3,536.4
549.03,517.95,518.63,530.3,519.97,528.11,536.74,539.64,533.5,532.45,527.22,520.71,531.77,541.66,528.94,522.46,538.07,522.03,518.34,530.36,517.95,521.92,537.79,545.72
510.39,549.04,512.99,531.8,529.24,523.39,541.92,519.18,519.17,515.96,532.22,531.17,541.37,528.77,514.7,534.63,518.6,519.13,524.56,534.1,528.87,529.28,549.01,531.19
540.41,539.71,530.7,526.39,511.58,535.21,532.27,529.65,534.78,546.63,533.16,538.35,529.28,527.95,520.56,539.37,525.4,534.34,536.97,523.12,510.67,531.21,543.86,529.24
520.62,528.16,524.87,548.96,515.31,526.28,534.09,523.71,534.92,539.88,543.56,540.72,529.68,518.77,531.16,530.03,534.84,531.79,535.36,539.98,534.84,525.36,526.42,527.71
520.6,517.7,537.79,528.6,529.06,545.7,519.09,537.62,525.67,523.59,512.89,542.56,549.02,548.51,527.85,514.62,518.08,522.26,518.72,522.64,521.93,519.82,533.48,536.75
527.42,528.94,532.11,528.39,544.56,525.69,530.71,538.9,525.95,528.12,533.45,524.84,539.05,521.07,519.97,535.39,521.94,548.44,537.21,533.65,523.48,548.03,520.86,520.43
546.21,528.59,530.28,521.32,517.47,542.69,525.76,523.95,545.52,534.5,527.11,531.57,531.96,546.03,541.92,529.69,510.61,526.26,534.48,535.85,521.53,549.5,535.8,528.18
530.53,534.95,548.71,537.31,522.55,534.12,540.56,534.46,536.92,538.75,546.03,549.83,535.9,553.88,548.5,528.91,548.39,536.1,526.15,526.06,536.06,528,552.91,515.73
540.59,518.27,528.24,530.11,527.23,555.81,534.6,519.95,526.84,522.37,526.71,539.82,519.15,528.66,522.17,540.21,536.44,539.18,518.32,548.02,520.81,541.46,523.07,544.51
528.48,522.88,522.87,535.78,535.1,517.52,519.64,518.12,534.55,538.54,528.34,530.1,524.01,542.58,518.04,520.68,529.71,534.64,537.58,534.32,518.6,527.33,529.77,521.21
524.85,526.43,507.96,520.54,529.68,530.85,537.87,540.93,524.7,508.67,527.11,533.27,532.03,517.68,541.09,511.87,522.7,527.26,531.86,529.14,534.39,527.62,552.85,524.13
527.93,525.04,531.06,534.54,524.96,521.22,516.44,533.92,515.85,531.01,523.16,520.34,534.97,541.25,515.21,538.78,515.71,517.84,520.57,534.42,524.03,538.96,522.51,511.44
511.04,514.86,499.45,515.98,504.46,514.93,509.72,508.98,504.46,497.2,519.35,519.16,515.21,517.22,509.6,515.24,508.82,494.88,527.02,514.78,509.83,501.45,504.12,515.62
481.36,483.45,496.95,483.31,503.67,500.3,513.18,504.33,511.86,505.38,502.09,493.49,499.92,496.92,502.37,526.8,496.65,489.1,485.14,502.37,486.35,499.11,499.06,494.17
488.95,511.28,498.67,487.69,490.9,500.71,472.68,482.25,489.46,488.92,481.55,477.56,478.19,488.42,485.58,485.43,488.62,471.55,481.98,486.18,490.22,476.21,478.47,470.59
465.82,453.16,450.97,466.47,468.57,458.6,481.79,474.65,444.1,457.72,453.86,446.62,454.25,464.79,484.86,451.63,469.67,454.38,451.49,491.65,451.62,455.1,463.2,451.79
